Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,373580,2,2,90,228,45,45,45.0,0.0,114,114,114.0,0.0,851.2232989,10.70721131,124526.6667,215680.4514,373573,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,5.353605653,5.353605653,45,114,72.6,37.79285647,1428.3,0,0,0,0,0,0,0,0,1,90.75,45.0,114.0,64,0,0,0,0,0,0,2,90,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,143479,1,1,46,138,46,46,46.0,0.0,138,138,138.0,0.0,1282.417636,13.93932213,143479.0,0.0,143479,143479,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,6.969661065,6.969661065,46,138,76.66666667,53.11622477,2821.333333,0,0,0,0,0,0,0,0,1,115.0,46.0,138.0,20,0,0,0,0,0,0,1,46,1,138,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52620,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,30,16352,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,64072747,2,0,74,0,37,37,37.0,0.0,0,0,0.0,0.0,1.154937215,0.031214519,64100000.0,0.0,64100000,64100000,64100000,64100000.0,0.0,64100000,64100000,0,0.0,0.0,0,0,1,0,0,0,64,0,0.031214519,0.0,37,37,37.0,0.0,0.0,0,1,0,0,1,1,0,0,0,55.5,37.0,0.0,64,0,0,0,0,0,0,2,74,0,0,33304,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,164045,2,2,66,246,33,33,33.0,0.0,123,123,123.0,0.0,1901.917157,24.38355329,54681.66667,94709.69286,164043,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12.19177665,12.19177665,33,123,69.0,49.29503018,2430.0,0,0,0,0,0,0,0,0,1,86.25,33.0,123.0,64,0,0,0,0,0,0,2,66,2,246,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62174,3,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,122,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,379266,1,1,45,156,45,45,45.0,0.0,156,156,156.0,0.0,529.9710493,5.273343775,379266.0,0.0,379266,379266,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,2.636671887,2.636671887,45,156,82.0,64.08587988,4107.0,0,0,0,0,0,0,0,0,1,123.0,45.0,156.0,20,0,0,0,0,0,0,1,45,1,156,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,100,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20000.0,100.0,0.0,100,100,100,100.0,0.0,100,100,0,0.0,0.0,0,0,0,0,0,0,40,0,20000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,254,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62350,62,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16129.03226,16129.03226,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58691,246,3,1,76,0,45,0,25.33333333,23.02896727,0,0,0.0,0.0,308943.0894,16260.1626,82.0,91.98369421,182,1,246,123.0,172.5340546,245,1,0,0.0,0.0,0,0,1,0,0,0,96,20,12195.12195,4065.04065,0,45,24.2,22.81885186,520.7,0,1,0,0,1,0,0,0,0,30.25,25.33333333,0.0,96,0,0,0,0,0,0,3,76,1,0,127,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,79897,2,2,68,230,34,34,34.0,0.0,115,115,115.0,0.0,3729.80212,50.06445799,26632.33333,46113.83225,79880,4,13,13.0,0.0,13,13,4,4.0,0.0,4,4,0,0,0,0,64,64,25.03222899,25.03222899,34,115,66.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,83.0,34.0,115.0,64,0,0,0,0,0,0,2,68,2,230,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,165,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1672727.273,24242.42424,55.0,90.06664199,159,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12121.21212,12121.21212,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30888,2,2,78,210,39,39,39.0,0.0,105,105,105.0,0.0,9324.009324,129.5001295,10296.0,17827.99896,30882,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.75006475,64.75006475,39,105,65.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,81.75,39.0,105.0,40,0,0,0,0,0,0,2,78,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
38286,41647,4,1,167,0,167,0,41.75,83.5,0,0,0.0,0.0,4009.892669,120.0566667,10411.75,20219.16034,40735,3,41647,13882.33333,23312.60486,40797,3,0,0.0,0.0,0,0,0,0,0,0,128,20,96.0453334,24.01133335,0,167,27.83333333,68.17746451,4648.166667,0,0,0,0,1,0,0,0,0,33.4,41.75,0.0,128,0,0,0,0,0,0,4,167,1,0,4600,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60624,1,1,49,258,49,49,49.0,0.0,258,258,258.0,0.0,5064.001056,32.99023489,60624.0,0.0,60624,60624,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.49511745,16.49511745,49,258,118.6666667,120.6662063,14560.33333,0,0,0,0,0,0,0,0,1,178.0,49.0,258.0,32,0,0,0,0,0,0,1,49,1,258,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52988,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,980,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1653277,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.629155913,330655.4,155126.5455,500647,217288,1435989,717994.5,34.64823228,718019,717970,1435836,717918.0,24.04163056,717935,717901,0,0,0,0,92,60,1.814577956,1.814577956,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,92,0,0,0,0,0,0,3,0,3,0,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23934,2,2,106,276,53,53,53.0,0.0,138,138,138.0,0.0,15960.5582,167.1262639,7978.0,13811.37314,23926,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,83.56313195,83.56313195,53,138,87.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,108.75,53.0,138.0,64,0,0,0,0,0,0,2,106,2,276,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115655124,16,13,752,596,741,0,47.0,185.067195,596,0,45.84615385,165.3006585,11.65534179,0.250745484,4130540.143,4893742.788,10000000,147,116000000,7710341.6,4128194.389,10000000,426,110000000,9198473.25,2887284.504,10000000,30142,0,0,0,0,332,272,0.138342336,0.112403148,0,741,44.93333333,170.5708334,29094.4092,0,0,0,1,0,0,0,0,0,46.48275862,47.0,45.84615385,332,0,0,0,0,0,0,16,752,13,596,8192,8190,12,20,49577.36364,70175.72825,261165,28285,9985132.273,63320.42255,10000000,9795482,BENIGN
443,3039842,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.315857864,1013280.667,986238.2702,2007597,35324,0,0.0,0.0,0,0,3004518,1502259.0,714655.8532,2007597,996921,0,0,0,0,32,96,0.328964466,0.986893398,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,3,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,8192,29200,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24199,2,2,80,248,40,40,40.0,0.0,124,124,124.0,0.0,13554.2791,165.2960866,8066.333333,13967.8351,24195,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,82.64804331,82.64804331,40,124,73.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,92.0,40.0,124.0,64,0,0,0,0,0,0,2,80,2,248,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,78187,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,2404.491795,51.1593999,26062.33333,45135.22332,78180,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,25.57969995,25.57969995,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,5,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,65200000.0,800000.0,1.666666667,1.154700538,3,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,400000.0,400000.0,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,40,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,114224234,24,19,2999,5222,427,0,124.9583333,197.9858315,746,0,274.8421053,369.7135923,71.97246777,0.376452514,2719624.619,4289444.185,10200000,40,114000000,4964687.087,4790044.703,10200000,130,114000000,6343764.111,4557201.834,10200000,20808,0,0,0,0,492,512,0.210113031,0.166339483,0,746,186.8409091,290.7850595,84555.95085,0,0,0,1,0,0,0,0,0,191.1860465,124.9583333,274.8421053,492,0,0,0,0,0,0,24,2999,19,5222,8192,393,17,20,676754.8182,2089316.383,6975571,36189,9703954.545,1209370.033,10200000,6059391,BENIGN
7547,125,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16000.0,125.0,0.0,125,125,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8000.0,8000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,946,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56912,211,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9478.672986,211.0,0.0,211,211,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4739.336493,4739.336493,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,70948,2,2,66,258,33,33,33.0,0.0,129,129,129.0,0.0,4566.724925,56.37932007,23649.33333,40917.68579,70897,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,28.18966003,28.18966003,33,129,71.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,89.25,33.0,129.0,64,0,0,0,0,0,0,2,66,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,187,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,491978.6096,21390.37433,62.33333333,102.7732131,181,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,64,64,10695.18717,10695.18717,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,143,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1342657.343,27972.02797,47.66666667,77.36493607,137,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13986.01399,13986.01399,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,28539,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,70.07954028,28539.0,0.0,28539,28539,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,35.03977014,35.03977014,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3845,96,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61079,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5304.605511,65.48895692,20359.66667,35219.81698,61028,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,32.74447846,32.74447846,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23319,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,4974.484326,85.76697114,23319.0,0.0,23319,23319,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,42.88348557,42.88348557,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,40,0,0,0,0,0,0,1,50,1,66,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55874,82,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.4878,27.33333333,43.89001405,78,1,0,0.0,0.0,0,0,4,2.0,1.414213562,3,1,0,0,0,0,32,60,12195.12195,36585.36585,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54167,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20833.33333,20833.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58756,4,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54337,100,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20000.0,100.0,0.0,100,100,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10000.0,10000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,29,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54978,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,61,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56483,274,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,113138.6861,10948.90511,137.0,190.9188309,272,2,274,137.0,190.9188309,272,2,0,0.0,0.0,0,0,0,0,0,0,60,0,10948.90511,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,60,0,0,0,0,0,0,3,31,0,0,64,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,180436,4,2,160,200,40,40,40.0,0.0,100,100,100.0,0.0,1995.167262,33.25278769,36087.2,64175.82299,148143,3,32244,10748.0,18610.01991,32237,3,49,49.0,0.0,49,49,0,0,0,0,80,40,22.16852513,11.08426256,40,100,57.14285714,29.27700219,857.1428571,0,0,0,0,0,0,0,0,0,66.66666667,40.0,100.0,80,0,0,0,0,0,0,4,160,2,200,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9451,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,6791,64240,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60222912,14,14,1378,5306,1049,0,98.42857143,280.0894677,1460,0,379.0,574.123948,110.9876587,0.464939324,2230478.222,4212120.153,10000000,23,60200000,4632531.692,5180003.074,10100000,340,60200000,4628620.769,5183932.419,10100000,49,0,0,0,0,292,352,0.232469662,0.232469662,0,1460,230.4827586,459.4620784,211105.4015,0,0,0,1,0,0,0,0,1,238.7142857,98.42857143,379.0,292,0,0,0,0,0,0,14,1378,14,5306,8192,127,8,20,74242.0,50307.49222,176700,50662,9962877.0,91014.59257,10000000,9777096,BENIGN
59075,4,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,7750000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,60,0,750000.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,60,0,0,0,0,0,0,3,31,0,0,62,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3478,90409,1,1,20,68,20,20,20.0,0.0,68,68,68.0,0.0,973.3544227,22.12169142,90409.0,0.0,90409,90409,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.06084571,11.06084571,20,68,36.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,54.0,20.0,68.0,20,0,0,0,0,0,0,1,20,1,68,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,15397965,3,2,2,0,1,0,0.666666667,0.577350269,0,0,0.0,0.0,0.129887294,0.324718234,3849491.25,4810688.105,10000000,23442,15400000,7698982.5,3297642.679,10000000,5367197,10000000,10000000.0,0.0,10000000,10000000,0,0,0,0,60,64,0.19483094,0.129887294,0,1,0.5,0.547722558,0.3,0,0,0,0,1,0,0,0,0,0.6,0.666666667,0.0,60,0,0,0,0,0,0,3,2,2,0,256,294,1,20,23487.0,0.0,23487,23487,10000000.0,0.0,10000000,10000000,BENIGN
53,134,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1223880.597,29850.74627,44.66666667,72.16878365,128,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14925.37313,14925.37313,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,108080514,2,2,137,306,79,58,68.5,14.8492424,161,145,153.0,11.3137085,4.098796199,0.037009446,36000000.0,62400000.0,108000000,778,108000000,108000000.0,0.0,108000000,108000000,108000000,108000000.0,0.0,108000000,108000000,0,0,0,0,40,40,0.018504723,0.018504723,58,161,100.2,49.2818425,2428.7,0,0,0,0,0,0,0,0,1,125.25,68.5,153.0,40,0,0,0,0,0,0,2,137,2,306,-1,-1,1,20,778.0,0.0,778,778,108000000.0,0.0,108000000,108000000,BENIGN
53,240,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,1666666.667,16666.66667,80.0,55.43464621,144,47,47,47.0,0.0,47,47,49,49.0,0.0,49,49,0,0,0,0,40,40,8333.333333,8333.333333,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60317,1166,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1715.265866,1166.0,0.0,1166,1166,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,857.6329331,857.6329331,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,64436649,16,18,1064,7269,693,0,66.5,178.5754742,1448,0,403.8333333,624.710121,129.3208156,0.527650033,1952625.727,3972899.868,10200000,8,61500000,4100483.867,5158403.28,10300000,206,64400000,3789064.765,4934376.535,10300000,48,0,0,0,0,520,572,0.248305898,0.279344135,0,1448,238.0857143,489.1486224,239266.3748,0,0,0,1,0,0,0,0,1,245.0882353,66.5,403.8333333,520,0,0,0,0,0,0,16,1064,18,7269,29200,0,3,32,66317.16667,107732.5925,286225,22079,10200000.0,90457.08668,10200000,10000000,BENIGN
53,525672,1,1,48,212,48,48,48.0,0.0,212,212,212.0,0.0,494.6050008,3.804653853,525672.0,0.0,525672,525672,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,1.902326926,1.902326926,48,212,102.6666667,94.68544415,8965.333333,0,0,0,0,0,0,0,0,1,154.0,48.0,212.0,20,0,0,0,0,0,0,1,48,1,212,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24099,2,2,66,214,33,33,33.0,0.0,107,107,107.0,0.0,11618.73937,165.981991,8033.0,13908.36798,24093,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,82.99099548,82.99099548,33,107,62.6,40.53146926,1642.8,0,0,0,0,0,0,0,0,1,78.25,33.0,107.0,40,0,0,0,0,0,0,2,66,2,214,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,294598,22,58,871,86533,389,0,39.59090909,99.16348171,2896,0,1491.948276,577.1175022,296689.0474,271.5564939,3729.088608,12647.63352,100789,1,294598,14028.47619,22083.62515,100789,1,245077,4299.596491,17539.83056,123115,48,0,0,0,0,716,1864,74.67803583,196.8784581,0,2896,1079.061728,821.6912185,675176.4586,0,0,0,1,0,0,0,0,2,1092.55,39.59090909,1491.948276,716,0,0,0,0,0,0,22,871,58,86533,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61776,1,1,45,96,45,45,45.0,0.0,96,96,96.0,0.0,2282.439782,32.37503238,61776.0,0.0,61776,61776,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.18751619,16.18751619,45,96,62.0,29.44486373,867.0,0,0,0,0,0,0,0,0,1,93.0,45.0,96.0,20,0,0,0,0,0,0,1,45,1,96,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51174,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,61,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47819,1,1,81,159,81,81,81.0,0.0,159,159,159.0,0.0,5018.925532,41.82437943,47819.0,0.0,47819,47819,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.91218972,20.91218972,81,159,107.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,160.5,81.0,159.0,20,0,0,0,0,0,0,1,81,1,159,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
33520,278,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7194.244604,278.0,0.0,278,278,278,278.0,0.0,278,278,0,0.0,0.0,0,0,0,0,0,0,64,0,7194.244604,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,126,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
